,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,creative_per_90,mid_attack_per_90,attack_defense_ratio
47,2.0454538031119025,2.293303408877374,0.7547365551809287,0.763222549921313,0.43874017524255193,0.07164274601041086,0.22248253351675243,0.2023576361260775,0.04770897549372198,-0.09783583787207295,1.475922998398355,-0.4635380537723397,-0.5904460366225175,-0.07009097983366377,-0.5977437449069555,0.6308367343867816,0.47306082584057857,-0.16609998857781993
8613,-1.4792593732717052,-1.3104305220895356,-1.8387737115091491,-1.556893344341314,-2.279253317631928,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,-0.27292661832799425,-0.4635380537723397,0.3632466787365008,0.9882754454149321,0.1895894055833901,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
5375,-0.6781881968208852,-0.7089550435545755,0.4767950671253667,0.4960512326315578,0.43874017524255193,-0.11806904073987258,-0.11974438613451702,-0.16387229843755083,0.03210787579975531,-0.08157021277073472,0.26969448397254403,-0.4635380537723397,-0.5904460366225175,0.19450062647848518,1.2488872932700035,-0.2410310128013701,-0.2724016328018776,-0.20568254894728805
1350,1.2443826266610827,1.2567180097001025,1.0293748606623363,1.2228864980415723,0.43874017524255193,-0.12020728731021973,-0.24542420683017538,-0.2516869307894537,-0.0038422797156750232,-0.0847205870173546,0.029580756426761494,-0.4635380537723397,3.224324824813556,0.8559796422588576,-1.3261649456019389,-0.5612167604584891,-0.45114865908151,-0.21217106534079647
9050,-1.4792593732717052,-1.3104305220895356,-1.0299010184647404,-1.1808570240099865,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,0.7515290601114005,-1.3339905401554037,-0.4635380537723397,-0.5904460366225175,0.5913880359467086,-0.5977437449069555,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
1234,1.2443826266610827,1.2567180097001025,1.2514198941172288,1.5428394682547844,0.43874017524255193,0.36488288436922084,-0.007898854911526611,0.24679248624696828,-0.030742873615038,-0.09465546288526445,1.3931568497497229,-0.4635380537723397,-0.5904460366225175,-3.3774860587355255,-0.5977437449069555,0.04391007669509147,0.5635081363806002,-0.12075114453896839
5383,-0.19754549095039323,-0.2866424735193908,-0.16151938769879953,-0.5848535573756642,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,0.10197058248372412,-0.0579217320168385,0.3079137716640538,-0.4635380537723397,-0.5904460366225175,0.4590922327906341,-0.10317772727825975,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
6057,-0.9986166674012131,-0.9649020556971117,0.7923740511209718,0.8532704388488692,0.43874017524255193,-0.10483018156083501,-0.10642314007043932,-0.14557005712210588,0.03446687893325598,-0.08824112914811469,1.0906491196792052,2.189627425511543,2.9859016459738013,0.5913880359467086,1.2488872932700035,-0.20709339968939885,-0.23514734929843917,-0.20381492225953046
3941,0.12288297962993475,0.020493941051652653,-0.5034397792339776,-0.9608898777069915,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,-0.9235160352004993,-0.4635380537723397,-0.5904460366225175,0.062204823322410695,1.288159605685006,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
446,1.7250253325315745,1.8633124284779135,1.0040206781812209,1.1577762219450303,0.43874017524255193,0.5957748474245925,0.9675430127416564,1.0764787874638082,-0.08061724764669245,-0.09863635398677095,0.6801717524764285,-0.4635380537723397,-0.5904460366225175,0.062204823322410695,-0.0920907420063591,2.528975554683796,2.2523378349797287,0.15606860761170224
2249,1.0841683913709186,1.0647577505932004,0.8244492537126741,1.0029193517385773,0.43874017524255193,0.41442841202932107,0.2955243242162361,0.48947854947106995,0.05768865068121162,-0.09364708200418102,1.3307630117231068,-0.4635380537723397,-0.5904460366225175,-0.20238678298973825,-0.10317772727825975,0.81692023001781,1.0574965635823796,-0.13774401198197403
1743,1.0841683913709186,1.0647577505932004,1.1477213287919383,1.445002184715364,0.43874017524255193,0.5926166456489649,0.5114056208663865,0.7609490517699296,-0.08812871103712448,-0.08922507221319018,0.7714588018226656,-0.4635380537723397,-0.5904460366225175,0.062204823322410695,1.288159605685006,1.3669060112714313,1.610075828665504,0.09885746918482866
844,1.5648110972414107,1.655995348642459,0.958077873499882,1.1685906478421992,0.43874017524255193,0.12167460054290757,0.19943294215848092,0.221107172062409,-0.023444880674938627,-0.09156082327903298,1.1819361831252873,-0.4635380537723397,-0.5904460366225175,-0.33468258614581275,1.1846568167832359,0.5721148918396735,0.5112255792874993,-0.13047830405955935
4923,-0.19754549095039323,-0.2866424735193908,-1.8387737115091491,-1.556893344341314,-2.279253317631928,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,-1.7444620842079066,-0.4635380537723397,-0.5904460366225175,0.3267964296345596,-0.8393135737919594,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
7940,-1.1588309026913772,-1.0851971514041037,-0.13797848196713394,-0.3077277271346136,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,0.33517614378869925,-0.10489878691713807,0.44005792623180184,-0.4635380537723397,-0.5904460366225175,0.19450062647848518,-0.10317772727825975,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
5986,-0.5179739615307212,-0.5733031271190313,0.9674456795149159,1.0961491016027989,0.43874017524255193,-0.041406409495020655,0.0329906582199637,-0.005958270361924898,0.10920244241800019,-0.0966665133268141,0.1375503540795052,1.3410164300194594,0.6016698575762554,0.5913880359467086,-0.8393135737919594,0.14808144852609922,0.049032986581857146,-0.19995077500012925
3304,0.9239541560807547,0.8779164317291489,-0.09261105742720534,-0.3648864110726691,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,0.04664612349561033,-0.06741204613811114,0.6801717524764285,-0.4635380537723397,-0.5904460366225175,0.4590922327906341,-0.10317772727825975,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
2713,0.7637399207905907,0.6961940531079482,0.8574949969720866,0.9078701287282853,0.43874017524255193,0.12585037272900948,-0.09074768789785805,0.024652039653509372,0.004777145168850387,-0.07964497923975035,0.49649999729534416,-0.4635380537723397,-0.5904460366225175,-0.20238678298973825,-1.020021920032925,-0.16715813923183256,0.11134039187657348,-0.17448583855225122
39,1.4045968619512466,1.4537972090498554,0.27537709172012054,0.14413024840514677,0.43874017524255193,0.7743645630694775,1.140053354479703,1.318432834220774,0.024991828172760154,-0.059869213564778104,0.029580756426761494,-0.4635380537723397,-0.5904460366225175,0.7236838391027831,-1.020021920032925,2.9684681672786013,2.7448362398107045,-0.01678630177645024
2443,1.5648110972414107,1.655995348642459,-0.4065488026179868,-0.8048207036786592,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,0.00013481696372042332,-0.44328983029024305,-0.4635380537723397,-0.5904460366225175,1.1205712485710064,-0.756966134363579,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
3115,1.7250253325315745,1.8633124284779135,-0.24543117731100875,-0.42878438334733193,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,0.18869167194759257,0.08066057993904528,-0.44328983029024305,-0.4635380537723397,-0.5904460366225175,0.7236838391027831,-0.5977437449069555,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
7399,-0.8384024321110491,-0.839488019747269,0.22501810554653728,-0.052748063016004515,0.43874017524255193,-0.3043537250301737,0.11930809455661825,-0.12841947007599688,0.21490765150510982,-0.07835871060874475,-0.5130400497777389,-0.4635380537723397,1.3169393940955192,0.7236838391027831,-0.0920907420063591,0.3679863842295304,-0.20023726254709903,-0.21798350143082104
8137,-0.5179739615307212,-0.5733031271190313,-1.8387737115091491,-1.556893344341314,-2.279253317631928,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,-0.1718854895074392,-0.10489878691713807,-0.6834030972425073,-0.4635380537723397,-0.5904460366225175,0.062204823322410695,1.1846568167832359,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
678,1.5648110972414107,1.655995348642459,0.877669740555094,0.8468501777102448,0.43874017524255193,-0.15330567364541453,-0.3071883406203697,-0.31699488056506486,0.1497393324048785,-0.0859829233837313,0.26969448397254403,-0.4635380537723397,-0.5904460366225175,0.4590922327906341,-0.10317772727825975,-0.7185689530900853,-0.5840832452906739,-0.22900085961609865
4580,0.2830972149200987,0.18174055870145048,1.2004588183603817,1.5000123282826228,0.43874017524255193,0.13470186081379998,0.29364317253379885,0.2948303878418909,-0.005210481792534899,-0.08950347177474151,1.3307630117231068,2.1636851675048465,1.5553625729352738,0.9882754454149321,-0.5977437449069555,0.8121277505683353,0.6612894722335648,-0.1307081824608089
8595,-0.35775972624055724,-0.4325322704406364,-0.07077978206596611,-0.5848535573756642,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,0.03157497777126206,-0.10489878691713807,-0.7913723987997053,-0.4635380537723397,-0.5904460366225175,-2.9805986492673022,-1.3261649456019389,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
5648,-0.19754549095039323,-0.2866424735193908,-0.07853970576918443,-0.42878438334733193,0.43874017524255193,-0.3043537250301737,-0.3071883406203697,-0.4214040992630375,0.03680868754048912,-0.06909955215388727,-0.6834030972425073,-0.4635380537723397,-0.5904460366225175,0.062204823322410695,-1.3261649456019389,-0.7185689530900853,-0.7966086167305281,-0.2372105961889034
1294,1.0841683913709186,1.0647577505932004,1.1727891813962295,1.463965480821876,0.43874017524255193,0.5990580218256012,0.6985511585365209,0.8939624368649979,-0.05962537113648723,-0.09406671750442104,1.5924136067274548,-0.4635380537723397,-0.5904460366225175,0.4590922327906341,-0.756966134363579,1.8436836957710683,1.8808250922489758,0.047466220085620486
