,log_market_value
7843,13.592368256649284
2711,10.819798284210286
6764,10.819798284210286
4335,12.611541086966117
847,12.206077645517674
7682,12.206077645517674
9183,10.819798284210286
756,9.210440366976515
2715,11.918397239722838
5272,14.508658238524095
5180,15.76142084987672
9494,15.894952224644102
2062,10.12667110305036
549,11.51293546492023
2895,12.611541086966117
7797,16.906553056777135
8636,12.429220196836384
4054,11.51293546492023
3682,14.731801689838347
1259,13.815511557963774
6426,13.45883704259595
3324,10.819798284210286
7885,10.819798284210286
1024,12.429220196836384
752,11.918397239722838
2535,13.304686600863562
9090,13.592368256649284
1951,13.122365377402328
4423,11.51293546492023
351,13.017005083966255
1511,11.225256725762891
3683,11.51293546492023
3137,14.403297778421797
2927,15.068273812173889
701,12.206077645517674
2373,12.206077645517674
5745,12.611541086966117
561,13.122365377402328
2319,11.918397239722838
2438,11.918397239722838
8192,11.918397239722838
3910,12.611541086966117
4172,14.508658238524095
4373,15.424948670398354
1047,10.819798284210286
5798,15.319588176962746
414,12.611541086966117
7294,10.819798284210286
3743,11.51293546492023
3429,10.819798284210286
5868,9.210440366976515
6364,10.12667110305036
8115,12.429220196836384
4426,11.918397239722838
3042,12.206077645517674
7706,15.319588176962746
4032,11.918397239722838
1583,12.206077645517674
1412,12.206077645517674
6242,12.899222326086994
2755,10.819798284210286
1722,11.51293546492023
3737,14.648420115681892
7736,12.429220196836384
1507,13.815511557963774
4275,10.819798284210286
8454,14.914123179965662
1321,12.429220196836384
842,12.524530013005734
1146,11.225256725762891
7313,15.424948670398354
8179,10.819798284210286
463,12.206077645517674
3967,11.918397239722838
5347,14.914123179965662
3462,12.323860125621126
8834,12.899222326086994
5086,11.225256725762891
3485,11.918397239722838
3977,11.51293546492023
378,10.819798284210286
6713,15.201805169084134
1335,10.819798284210286
1223,12.206077645517674
3988,12.899222326086994
6177,10.819798284210286
9114,15.894952224644102
7182,10.819798284210286
1811,11.918397239722838
9203,13.122365377402328
3936,17.034386422832473
6510,12.07254696717504
1894,12.611541086966117
5395,10.819798284210286
3007,10.819798284210286
8880,10.819798284210286
4076,13.71015115341694
6145,10.819798284210286
5574,14.731801689838347
1189,11.51293546492023
3220,12.765691290604371
898,13.304686600863562
6318,11.736077016252436
5158,16.300417291085605
8251,11.51293546492023
4245,11.51293546492023
6196,13.592368256649284
8680,13.017005083966255
4414,11.51293546492023
8161,15.201805169084134
6613,13.304686600863562
8549,13.815511557963774
1030,11.51293546492023
8443,12.765691290604371
3454,13.815511557963774
4991,13.122365377402328
2734,12.611541086966117
1755,12.611541086966117
2712,11.51293546492023
231,12.524530013005734
6220,16.118095750958314
8902,15.687312888712007
4424,10.819798284210286
4935,13.45883704259595
6759,14.914123179965662
5882,12.524530013005734
2318,12.611541086966117
5924,14.914123179965662
1515,12.206077645517674
216,10.819798284210286
8772,14.077875591662238
2264,13.122365377402328
4371,10.819798284210286
2749,12.83468397161566
8323,11.51293546492023
893,12.899222326086994
2892,11.51293546492023
1850,10.12667110305036
4436,10.819798284210286
7661,14.508658238524095
324,11.736077016252436
1215,13.304686600863562
5597,13.815511557963774
5009,15.424948670398354
1129,13.45883704259595
4686,10.12667110305036
8410,15.201805169084134
3829,12.206077645517674
208,12.429220196836384
2482,12.206077645517674
798,11.918397239722838
8416,11.51293546492023
734,11.225256725762891
2735,14.220976332738882
7646,10.12667110305036
1174,11.51293546492023
7758,10.12667110305036
4734,12.07254696717504
1831,13.384729180332174
