,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,def_cs_rate,defensive_solidity,def_attack_per_90,discipline_score
6590,-0.7251905906410241,-0.7499411717595132,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-1.3552243762394176,-0.48046619655960215,-0.6084485158687986,-0.07682516084576643,-0.0019180029466246903,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
8867,-1.3649502119587398,-1.2373349439376906,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-0.7899102884401544,-0.48046619655960215,0.31965741431816197,0.6046549409250057,-0.3624297204325182,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
10642,-2.1646497386058847,-1.7323442438061518,0.36709253463996333,0.060033262131496325,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,0.5887711705324445,-0.2579999334950121,1.1708300496534394,-0.48046619655960215,0.08763093177142185,0.3320629002166969,0.9780884476104248,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,0.45031697047336244
8274,-1.045070401299882,-1.0037920947689807,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-1.7828646057272202,-0.48046619655960215,-0.6084485158687986,0.7409509612791602,-0.8149053484250494,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
8828,-1.205010306629311,-1.1231020285834303,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,0.3155375600776781,1.994887673034059,1.2477633445051224,0.46835892057085127,-0.8149053484250494,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
8163,-0.7251905906410241,-0.7499411717595132,0.317436547213946,0.031213861212930596,0.47379351816918885,2.5562371882496087,-0.6368534263179435,0.8355692007933753,-0.21201681297498584,-0.2579999334950121,-0.7899102884401544,-0.48046619655960215,1.2477633445051224,-0.21312118119992085,-1.0829865367861282,-0.5528289955562039,-0.2579999334950121,0.8355692007933753,-0.27387031714843113
1625,0.8742084626532654,0.8239345508991841,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-0.5823199589074399,-0.48046619655960215,-0.6084485158687986,0.3320629002166969,0.9780884476104248,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
536,1.67390798930041,1.8012606044856332,1.175866396167315,1.5146079287905456,0.47379351816918885,-0.20146914247346437,0.06352481009141205,-0.07771217644459878,-0.25261886287272717,-0.21772423638449998,0.8382890422285839,-0.48046619655960215,-0.6084485158687986,-0.07682516084576643,0.9780884476104248,-0.34871875139579195,-0.21772423638449998,-0.07771217644459878,-0.25787866328569864
9048,-0.885130495970453,-0.8794051424943417,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-1.217554219630258,-0.48046619655960215,-0.6084485158687986,0.19576687986254243,-0.8149053484250494,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
8160,-1.045070401299882,-1.0037920947689807,0.2878593430513341,0.0007467647796175074,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,0.262760265701342,0.18677765882178482,0.3155375600776781,-0.48046619655960215,1.2477633445051224,0.7409509612791602,-0.03943339290157291,1.4392084835093568,0.18677765882178482,-0.770581799164707,0.1554911766712603
4235,0.0745089360061206,-0.026466041182531434,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-1.5327116117474013,-0.48046619655960215,-0.6084485158687986,0.3320629002166969,-0.0019180029466246903,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
6555,-0.24537087465273727,-0.3310871487938922,-0.7560895439604266,-1.139970721879214,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-0.9275810620043267,-0.48046619655960215,-0.6084485158687986,0.46835892057085127,-0.3624297204325182,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
3519,0.3943887466649785,0.29846314026958676,-0.06995282168371152,-0.651561121026194,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,1.7636178757200855,-0.043024097208560264,-0.42726856178479705,-0.48046619655960215,-0.6084485158687986,0.46835892057085127,-0.3624297204325182,0.5854781353384023,-0.043024097208560264,-0.770581799164707,1.5127817755453832
8622,-1.3649502119587398,-1.2373349439376906,-1.8014821351430104,-1.5094383220777225,-2.1106240622796073,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-2.210498665859255,-0.48046619655960215,-0.6084485158687986,0.059470859508388,-0.26132127849868847,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
7240,-0.4053107799821662,-0.4757821749092886,-1.0708355271199197,-1.139970721879214,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.2579999334950121,-1.7828646057272202,-0.48046619655960215,-0.6084485158687986,-3.484225669699627,-0.3624297204325182,-0.5528289955562039,-0.2579999334950121,-0.770581799164707,-0.9255367339364479
2712,0.5543286519944074,0.46854325868592983,0.7732786950795918,0.7919083715714067,0.47379351816918885,0.044761165592555364,-0.6368534263179435,-0.42998271274412597,0.060645822498432325,-0.1605297810225655,0.9933407919007202,2.2769871383305857,0.7837103794116422,0.059470859508388,-0.8217104606691974,-0.060588074088266095,-0.1605297810225655,-0.42998271274412597,0.17999810663465915
5070,-0.24537087465273727,-0.3310871487938922,0.7654460844241721,0.8648582950823183,0.47379351816918885,0.06301143657688921,0.13460751344125482,0.1039070435772242,0.6367372050346767,-0.08282156407161403,1.0583443537434174,-0.48046619655960215,-0.6084485158687986,1.2861350426957778,1.4851034373861596,0.19711452597435983,-0.08282156407161403,0.1039070435772242,0.4936947347999453
6614,0.0745089360061206,-0.026466041182531434,-0.00910352002484104,-0.5543784303331417,0.47379351816918885,-0.6311545591864736,-0.6368534263179435,-0.770581799164707,-0.9326130520127012,-0.08330173696426124,-0.49993620537823963,-0.48046619655960215,-0.6084485158687986,1.1498390223416235,-0.8149053484250494,0.35781670915948116,-0.08330173696426124,-0.770581799164707,-0.9255367339364479
4691,-0.24537087465273727,-0.3310871487938922,0.9335959027333053,1.1169311499205141,0.47379351816918885,-0.23934796274584708,2.411184663376758,1.4999130050742682,-0.44543133665306295,-0.18737454468033546,0.6306980781073963,1.9213909048055606,0.31965741431816197,0.46835892057085127,-0.8127750604006575,-0.22047654857967655,-0.18737454468033546,1.4999130050742682,-0.48495718942339594
