,age,age_squared,log_minutes,log_appearances,has_appearances,goals_per_90,assists_per_90,contributions_per_90,yellow_per_90,clean_sheets_per_90,log_highest_mv,log_total_fees,transfer_count,squad_size,league_mean_value,goals_per_app,assists_per_app,minutes_per_goal,assist_to_goal_ratio
5419,-0.49009927043714707,-0.5496120759206009,-2.0110579811970286,-1.6807002013629417,-2.630615686277433,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-1.8314312465580775,-0.5153965989026039,-0.5900083839076895,0.058482599613632454,-0.9770299633081607,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
7556,-1.4723552425941506,-1.3108498037691143,0.7960612080049829,0.9234825128487176,0.38013914583437075,0.8983441958782882,-0.04015530671618347,0.5843344955873043,-0.3591518593100665,-0.22539688498694596,0.3826274748655244,1.8695602376850002,-0.18484758399998058,-0.07496069120200177,-0.966672091824132,0.8348205076890602,-0.051927677049395424,-0.7993603132934047,-0.2651809159222161
1156,1.9655406599553618,2.186086008534994,-1.179144779983068,-1.2805365732537197,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,0.12407114902640552,-0.5153965989026039,-0.5900083839076895,-3.4110429615928575,-1.1538214653442376,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
4783,0.0010287156413546859,-0.09762717501054602,0.2467619925791888,0.1540350276703678,0.38013914583437075,-0.3953187061278213,-0.016268481354692343,-0.3066355080413107,0.6360326179953114,0.015483877312353253,-0.339997926402879,-0.5153965989026039,-0.5900083839076895,0.7256990536918035,-0.7678758687848403,-0.5404361574776642,-0.2317235937489304,-0.7550652180106288,0.19441669825873384
3308,0.0010287156413546859,-0.09762717501054602,-0.7013654895510981,-1.0464558566572983,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,4.08251812985445,0.16855082091815268,-0.5153965989026039,-0.5900083839076895,0.4588124720605351,0.1801035992703171,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
6689,-1.3086459139013167,-1.1971927819028432,-0.15070696084846813,-0.41221151195165495,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,0.2339198651243617,-0.583358131157995,1.4365095223839395,1.0306348157231462,-0.07496069120200177,-1.1538214653442376,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
2986,0.4921567017198564,0.4019350838900409,0.3697802731538633,0.3718523002967722,0.38013914583437075,-0.5554856531642826,0.27306813464591584,-0.278775389708632,0.5327215046212502,-0.0889980247802103,-0.03340009796920344,-0.5153965989026039,-0.5900083839076895,0.19192589042926667,0.1801035992703171,-0.6640294852295759,-0.0032770172365791396,-0.7274504714246005,1.1646783281962947
5389,-0.32638994174431313,-0.40423681539397505,0.9732134363465321,1.184419889557524,0.38013914583437075,-0.3814572048444877,0.7763383016546382,0.08544567404768484,-0.4504930143817695,-0.21751493450695927,0.2850834470766189,1.874803743154537,3.4615996151694,1.2594722169543404,-0.7678758687848403,-0.3655697974701584,1.0081085304213888,-0.7566766886336861,2.717096936096392
5237,0.0010287156413546859,-0.09762717501054602,-0.006034547138929235,-0.012047883842433141,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,0.24726532389587472,-0.14317547643110287,-0.1673310084730975,-0.5153965989026039,-0.5900083839076895,0.058482599613632454,-0.1917598388420788,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
8143,-1.6360645712869846,-1.4192204525253262,-1.3595935322152324,-1.0464558566572983,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,7.673024992216053,-0.583358131157995,-0.5153965989026039,0.6254740158154373,0.058482599613632454,-0.1917598388420788,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
2156,0.8195753591055243,0.7614084553740611,0.038669960497324345,-0.0800456889260536,0.38013914583437075,0.054201056468898286,-0.7687894040738957,-0.35610887692994625,-0.7055516281166173,-0.16582984994682923,0.3024817957292196,-0.5153965989026039,-0.5900083839076895,0.3253691812449009,2.420873356370931,-0.3366944293048166,-0.8789888938672584,-0.7838519432316078,-0.7758449316788271
1062,0.9832846877983582,0.9490747007811599,0.7393058420682602,0.8040971860021587,0.38013914583437075,-0.4381251605041763,0.4398048051417942,-0.11645562225972732,0.42308273766008453,-0.10980664409616965,-0.2474766233022348,-0.5153965989026039,-0.5900083839076895,-3.4110429615928575,-0.47597027758308247,-0.4410074031467365,0.5485414255717942,-0.7494983194946124,1.940887632146343
2617,0.1647380443341886,0.06360720484625716,-0.5792878976417909,-1.2805365732537197,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-0.1673310084730975,-0.5153965989026039,-0.5900083839076895,0.058482599613632454,0.1801035992703171,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
1167,0.32844737302702254,0.23012795781311948,0.22307209185575239,0.20024480995708682,0.38013914583437075,-0.35710945391367077,0.038979890186716985,-0.253323862268706,1.6945822130287747,-0.050696530402659104,-0.583358131157995,-0.5153965989026039,-0.5900083839076895,-3.4110429615928575,-1.1538214653442376,-0.5709974167035912,-0.2835048177583964,-0.7593136405623254,0.19441669825873384
3233,0.1647380443341886,0.06360720484625716,-0.7150321422377016,-1.0464558566572983,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,5.889598752769851,2.7386823892993832,-0.1673310084730975,-0.5153965989026039,-0.5900083839076895,0.7256990536918035,-0.1917598388420788,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
3654,0.0010287156413546859,-0.09762717501054602,1.341973231166093,1.7222215587620204,0.38013914583437075,0.6232177018657942,0.4009015580640365,0.6051965350437399,-0.061309694003735926,-0.240353018749436,1.8985729386866332,2.357964212172969,3.056438815261691,-0.3418472728332702,1.6137118550129246,0.8996693351595859,0.7438207892434114,-0.7961746224365953,0.2312620766107931
7910,-1.1449365852084827,-1.0782493869265128,-0.7441623766389229,-1.0464558566572983,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-1.588074542911854,-0.5153965989026039,-0.5900083839076895,-0.208403982017636,-0.47597027758308247,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
5684,-0.8175179278228148,-0.8245034776436752,-2.0110579811970286,-1.6807002013629417,-2.630615686277433,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-0.583358131157995,-0.5153965989026039,-0.5900083839076895,0.7256990536918035,-0.7678758687848403,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
2941,0.6558660304126903,0.5790285830770214,0.5462689050549845,0.5420442261794189,0.38013914583437075,1.8478723373381907,-0.46140128149880727,1.0435117630617834,-0.1575441903984502,-0.2546745395379467,-0.03340009796920344,-0.5153965989026039,-0.5900083839076895,-2.0766100534365153,0.03204609704620202,1.560650414304831,-0.5553562438080945,-0.8054828373641852,-0.6372361274020327
7289,-0.8175179278228148,-0.8245034776436752,-0.5008831130131413,-1.2805365732537197,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-1.4154093755463635,-0.5153965989026039,-0.5900083839076895,0.7256990536918035,-0.7678758687848403,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
7399,-1.3086459139013167,-1.1971927819028432,-2.0110579811970286,-1.6807002013629417,-2.630615686277433,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-0.583358131157995,-0.5153965989026039,-0.5900083839076895,-0.208403982017636,0.868609169480928,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
4536,-0.49009927043714707,-0.5496120759206009,0.012728193057905079,-0.4802093170352757,0.38013914583437075,1.1808246836954033,0.746977205108728,1.1611704685523723,-0.7055516281166173,-0.3240130194075152,-0.8654540432400101,-0.5153965989026039,-0.5900083839076895,0.3253691812449009,1.6137118550129246,1.587937252899409,1.2477399493786763,-0.8017612417469497,-0.1290038450537865
7483,-1.4723552425941506,-1.3108498037691143,-1.179144779983068,-1.0464558566572983,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-0.4494273707039313,-0.5153965989026039,0.4228936158615828,0.3253691812449009,2.420873356370931,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
3150,0.1647380443341886,0.06360720484625716,-2.0110579811970286,-1.6807002013629417,-2.630615686277433,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-1.281479515384197,-0.5153965989026039,-0.5900083839076895,0.058482599613632454,0.1801035992703171,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
5045,-0.32638994174431313,-0.40423681539397505,-0.6818578457155462,-0.7515490307040807,0.38013914583437075,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,1.060089713373487,0.16855082091815268,-0.5153965989026039,-0.5900083839076895,0.4588124720605351,0.03204609704620202,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
143,2.2929593173410296,2.6407140960000786,0.7505258014367747,0.7802049179322894,0.38013914583437075,0.46989654030970346,0.232996690849,0.41722599528319665,-0.20944861019279246,-0.2486877006167124,1.2510699710534425,-0.5153965989026039,-0.5900083839076895,-0.208403982017636,2.420873356370931,0.5837815926189436,0.39704841208030284,-0.7938503859610319,0.11978118826353679
9159,-1.6360645712869846,-1.4192204525253262,-2.0110579811970286,-1.6807002013629417,-2.630615686277433,-0.91575507249298,-0.7687894040738957,-1.0327768901164462,-0.7055516281166173,-0.3240130194075152,-1.8314312465580775,-0.5153965989026039,0.017732815953873885,1.1260289261387062,-0.7678758687848403,-0.9224518978017541,-0.8789888938672584,1.2724666102940188,-0.7758449316788271
